,RGBI_measurement,HSV_measurement,color_measurement,ambient_measurement,reflected_measurement,color_real
790,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
791,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
792,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
793,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
794,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
795,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
796,"[2, 3, 5, 7]","(215, 48, 2)",black,0,2,blue
797,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
798,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
799,"[2, 3, 5, 8]","(215, 48, 2)",black,0,2,blue
800,"[1, 2, 4, 6]","(212, 49, 2)",black,0,3,blue
801,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
802,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
803,"[1, 3, 4, 6]","(214, 47, 2)",black,0,3,blue
804,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
805,"[1, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
806,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
807,"[1, 3, 4, 7]","(214, 47, 2)",black,0,2,blue
808,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
809,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
810,"[1, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
811,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
812,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
813,"[1, 2, 3, 4]","(212, 49, 2)",black,0,2,blue
814,"[1, 3, 4, 6]","(212, 50, 2)",black,0,2,blue
815,"[1, 3, 4, 6]","(212, 50, 2)",black,0,2,blue
816,"[2, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
817,"[1, 3, 4, 6]","(212, 50, 2)",black,0,2,blue
818,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
819,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
820,"[1, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
821,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
822,"[2, 3, 4, 6]","(213, 48, 2)",black,0,3,blue
823,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
824,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
825,"[1, 2, 4, 6]","(212, 49, 2)",black,0,2,blue
826,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
827,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
828,"[1, 2, 4, 6]","(212, 49, 2)",black,0,2,blue
829,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
830,"[1, 2, 3, 6]","(212, 49, 2)",black,0,3,blue
831,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
832,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
833,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
834,"[1, 2, 3, 4]","(214, 47, 2)",black,0,2,blue
835,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
836,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
837,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
838,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
839,"[2, 2, 4, 6]","(214, 47, 2)",black,0,2,blue
840,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
841,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
842,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
843,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
844,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
845,"[1, 3, 4, 6]","(218, 51, 2)",black,0,2,blue
846,"[2, 3, 4, 6]","(215, 50, 2)",black,0,2,blue
847,"[2, 3, 4, 6]","(216, 48, 2)",black,0,2,blue
848,"[1, 2, 2, 4]","(219, 49, 2)",black,0,2,blue
849,"[1, 2, 3, 4]","(218, 50, 2)",black,0,2,blue
850,"[2, 3, 4, 6]","(217, 50, 2)",black,0,2,blue
851,"[1, 3, 4, 6]","(217, 51, 2)",black,0,2,blue
852,"[1, 3, 4, 6]","(217, 51, 2)",black,0,2,blue
853,"[2, 3, 4, 6]","(216, 47, 2)",black,0,3,blue
854,"[1, 2, 4, 5]","(215, 48, 2)",black,0,3,blue
855,"[2, 3, 4, 6]","(215, 48, 2)",black,0,3,blue
856,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
857,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
858,"[2, 3, 4, 6]","(215, 47, 2)",black,0,3,blue
859,"[1, 2, 3, 4]","(215, 48, 2)",black,0,2,blue
860,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
861,"[1, 2, 3, 4]","(215, 48, 2)",black,0,2,blue
862,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
863,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
864,"[1, 2, 3, 4]","(215, 47, 2)",black,0,2,blue
865,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
866,"[1, 2, 3, 5]","(212, 49, 2)",black,0,2,blue
867,"[1, 2, 3, 4]","(213, 48, 2)",black,0,2,blue
868,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
869,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
870,"[1, 2, 3, 4]","(213, 48, 2)",black,0,2,blue
871,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
872,"[1, 2, 3, 5]","(214, 47, 2)",black,0,2,blue
873,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
874,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
875,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
876,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
877,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
878,"[2, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
879,"[2, 2, 4, 6]","(214, 47, 2)",black,0,2,blue
880,"[1, 2, 3, 4]","(213, 48, 2)",black,0,2,blue
881,"[1, 2, 3, 4]","(216, 45, 2)",black,0,2,blue
882,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
883,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
884,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
885,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
886,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
887,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
888,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
889,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
890,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
891,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
892,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
893,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
894,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
895,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
896,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
897,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
898,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
899,"[1, 2, 3, 4]","(215, 46, 2)",black,0,3,blue
900,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
901,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
902,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
903,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
904,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
905,"[1, 2, 3, 5]","(215, 46, 2)",black,0,3,blue
906,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
907,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
908,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
909,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
910,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
911,"[1, 2, 3, 4]","(216, 45, 2)",black,0,2,blue
912,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
913,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
914,"[1, 2, 3, 4]","(215, 46, 2)",black,0,3,blue
915,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
916,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
917,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
918,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
919,"[2, 2, 3, 6]","(215, 46, 2)",black,0,2,blue
920,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
921,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
922,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
923,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
924,"[1, 2, 3, 4]","(215, 46, 2)",black,0,3,blue
925,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
926,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
927,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
928,"[2, 3, 4, 7]","(215, 46, 2)",black,0,2,blue
929,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
930,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
931,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
932,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
933,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
934,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
935,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
936,"[1, 2, 3, 4]","(216, 45, 2)",black,0,2,blue
937,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
938,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
939,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
940,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
941,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
942,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
943,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
944,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
945,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
946,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
947,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
948,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
949,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
950,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
951,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
952,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
953,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
954,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
955,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
956,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
957,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
958,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
959,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
960,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
961,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
962,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
963,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
964,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
965,"[1, 2, 3, 4]","(214, 47, 2)",black,0,2,blue
966,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
967,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
968,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
969,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
970,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
971,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
972,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
973,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
974,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
975,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
976,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
977,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
978,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
979,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
980,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
981,"[2, 3, 5, 7]","(214, 47, 2)",black,0,3,blue
982,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
983,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
984,"[1, 2, 3, 4]","(214, 47, 2)",black,0,2,blue
985,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
986,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
987,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
988,"[2, 3, 4, 7]","(213, 48, 2)",black,0,2,blue
989,"[1, 2, 3, 4]","(213, 48, 2)",black,0,2,blue
990,"[2, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
991,"[1, 2, 3, 4]","(214, 47, 2)",black,0,2,blue
992,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
993,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
994,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
995,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
996,"[2, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
997,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
998,"[1, 2, 3, 4]","(213, 48, 2)",black,0,2,blue
999,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1000,"[1, 3, 4, 7]","(213, 48, 2)",black,0,2,blue
1001,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
1002,"[2, 3, 4, 7]","(217, 44, 2)",black,0,2,blue
1003,"[2, 3, 4, 6]","(217, 45, 2)",black,0,2,blue
1004,"[2, 3, 3, 6]","(218, 44, 2)",black,0,2,blue
1005,"[2, 3, 4, 6]","(215, 44, 2)",black,0,2,blue
1006,"[1, 2, 2, 4]","(215, 44, 2)",black,0,2,blue
1007,"[1, 2, 2, 4]","(215, 44, 2)",black,0,2,blue
1008,"[2, 3, 3, 6]","(216, 44, 2)",black,0,2,blue
1009,"[1, 2, 2, 4]","(213, 44, 2)",black,0,2,blue
1010,"[2, 3, 3, 6]","(215, 44, 2)",black,0,2,blue
1011,"[2, 3, 3, 6]","(215, 44, 2)",black,0,2,blue
1012,"[2, 3, 3, 6]","(215, 44, 2)",black,0,2,blue
1013,"[2, 3, 3, 6]","(215, 44, 2)",black,0,2,blue
1014,"[2, 3, 3, 7]","(216, 44, 2)",black,0,2,blue
1015,"[2, 3, 3, 6]","(213, 44, 2)",black,0,3,blue
1016,"[2, 3, 3, 6]","(215, 44, 2)",black,0,2,blue
1017,"[2, 3, 3, 6]","(212, 45, 2)",black,0,3,blue
1018,"[2, 3, 3, 6]","(215, 44, 2)",black,0,2,blue
1019,"[2, 3, 3, 6]","(215, 44, 2)",black,0,2,blue
1020,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1021,"[2, 3, 4, 6]","(214, 45, 2)",black,0,2,blue
1022,"[1, 2, 2, 4]","(212, 45, 2)",black,0,2,blue
1023,"[1, 2, 2, 5]","(213, 46, 2)",black,0,2,blue
1024,"[1, 2, 2, 4]","(215, 47, 2)",black,0,2,blue
1025,"[2, 3, 3, 6]","(215, 44, 2)",black,0,2,blue
1026,"[2, 3, 4, 6]","(214, 45, 2)",black,0,2,blue
1027,"[1, 2, 2, 4]","(214, 45, 2)",black,0,2,blue
1028,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1029,"[2, 3, 3, 6]","(214, 45, 2)",black,0,2,blue
1030,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1031,"[2, 3, 3, 6]","(215, 46, 2)",black,0,2,blue
1032,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1033,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1034,"[1, 2, 3, 5]","(213, 46, 2)",black,0,2,blue
1035,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1036,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1037,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1038,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1039,"[1, 2, 2, 4]","(213, 46, 2)",black,0,2,blue
1040,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1041,"[2, 2, 4, 6]","(212, 44, 2)",black,0,2,blue
1042,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
1043,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1044,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1045,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
1046,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1047,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1048,"[2, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1049,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1050,"[2, 3, 3, 6]","(216, 45, 2)",black,0,2,blue
1051,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1052,"[2, 3, 3, 6]","(215, 44, 2)",black,0,3,blue
1053,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1054,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1055,"[1, 2, 2, 4]","(213, 46, 2)",black,0,2,blue
1056,"[2, 3, 4, 6]","(215, 47, 2)",black,0,3,blue
1057,"[1, 2, 3, 5]","(215, 47, 2)",black,0,2,blue
1058,"[1, 2, 2, 4]","(215, 47, 2)",black,0,2,blue
1059,"[2, 3, 3, 6]","(214, 46, 2)",black,0,2,blue
1060,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1061,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1062,"[2, 3, 4, 7]","(213, 46, 2)",black,0,2,blue
1063,"[1, 2, 2, 4]","(215, 48, 2)",black,0,3,blue
1064,"[1, 2, 3, 4]","(215, 47, 2)",black,0,2,blue
1065,"[1, 2, 2, 4]","(215, 47, 2)",black,0,2,blue
1066,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1067,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1068,"[1, 2, 2, 4]","(215, 47, 2)",black,0,2,blue
1069,"[1, 2, 3, 5]","(215, 47, 2)",black,0,2,blue
1070,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1071,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1072,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1073,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1074,"[1, 2, 2, 4]","(215, 47, 2)",black,0,2,blue
1075,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1076,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1077,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1078,"[2, 2, 4, 6]","(213, 46, 2)",black,0,2,blue
1079,"[2, 3, 4, 6]","(214, 46, 2)",black,0,2,blue
1080,"[2, 3, 4, 6]","(214, 46, 2)",black,0,2,blue
1081,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1082,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1083,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1084,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1085,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1086,"[2, 2, 4, 6]","(213, 46, 2)",black,0,2,blue
1087,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1088,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1089,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1090,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1091,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1092,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1093,"[1, 2, 2, 4]","(213, 46, 2)",black,0,2,blue
1094,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1095,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1096,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1097,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1098,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1099,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1100,"[2, 3, 3, 6]","(212, 45, 2)",black,0,2,blue
1101,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1102,"[2, 3, 4, 6]","(214, 46, 2)",black,0,2,blue
1103,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1104,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1105,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1106,"[2, 2, 3, 6]","(215, 47, 2)",black,0,2,blue
1107,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1108,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1109,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1110,"[2, 2, 3, 6]","(213, 46, 2)",black,0,2,blue
1111,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1112,"[2, 3, 4, 6]","(214, 46, 2)",black,0,2,blue
1113,"[1, 2, 3, 5]","(213, 46, 2)",black,0,2,blue
1114,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1115,"[1, 2, 2, 4]","(215, 47, 2)",black,0,2,blue
1116,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1117,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1118,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1119,"[1, 3, 4, 6]","(212, 50, 2)",black,0,2,blue
1120,"[1, 2, 3, 4]","(213, 48, 2)",black,0,2,blue
1121,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1122,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1123,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1124,"[0, 1, 2, 3]","(215, 47, 2)",black,0,2,blue
1125,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1126,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1127,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1128,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1129,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1130,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1131,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1132,"[2, 3, 4, 6]","(215, 48, 2)",black,0,3,blue
1133,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1134,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1135,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1136,"[2, 3, 5, 8]","(215, 47, 2)",black,0,2,blue
1137,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1138,"[2, 3, 5, 8]","(215, 47, 2)",black,0,2,blue
1139,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1140,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1141,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1142,"[2, 3, 4, 6]","(216, 47, 2)",black,0,3,blue
1143,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1144,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1145,"[1, 2, 3, 4]","(215, 48, 2)",black,0,2,blue
1146,"[2, 2, 4, 6]","(215, 47, 2)",black,0,2,blue
1147,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1148,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1149,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1150,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1151,"[1, 2, 3, 5]","(215, 48, 2)",black,0,2,blue
1152,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1153,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1154,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1155,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1156,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1157,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1158,"[1, 2, 3, 4]","(215, 47, 2)",black,0,2,blue
1159,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1160,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1161,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1162,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1163,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1164,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1165,"[1, 2, 3, 5]","(213, 46, 2)",black,0,2,blue
1166,"[1, 2, 3, 4]","(215, 47, 2)",black,0,2,blue
1167,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1168,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1169,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1170,"[2, 3, 3, 6]","(213, 46, 2)",black,0,3,blue
1171,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1172,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1173,"[2, 2, 3, 6]","(212, 45, 2)",black,0,2,blue
1174,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1175,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1176,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1177,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1178,"[2, 2, 3, 6]","(213, 46, 2)",black,0,3,blue
1179,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1180,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1181,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
1182,"[2, 3, 4, 6]","(213, 46, 2)",black,0,2,blue
